Datum;Anfang;Ende;Biomass [MWh] Originalauflösungen;Hydropower [MWh] Originalauflösungen;Wind offshore [MWh] Originalauflösungen;Wind onshore [MWh] Originalauflösungen;Photovoltaics [MWh] Originalauflösungen;Other renewable [MWh] Originalauflösungen;Nuclear [MWh] Originalauflösungen;Lignite [MWh] Originalauflösungen;Hard coal [MWh] Originalauflösungen;Fossil gas [MWh] Originalauflösungen;Hydro pumped storage [MWh] Originalauflösungen;Other conventional [MWh] Originalauflösungen
Aug 26, 2023;10:45 PM;11:00 PM;1,061.5;474.5;163.5;600.25;0;25.5;0;2,800.75;690.25;1,459.5;264.75;368
Aug 26, 2023;11:00 PM;11:15 PM;1,046.75;482.25;140.75;575.25;0;25.5;0;2,776;664.5;1,400.75;266.5;368.25
Aug 26, 2023;11:15 PM;11:30 PM;1,043.5;467.75;118.25;540.25;0;25.5;0;2,722;602.75;1,388.5;191;367.75
Aug 26, 2023;11:30 PM;11:45 PM;1,041;473.75;104.25;522;0;25.5;0;2,720.75;567;1,363.5;191;367.5
Aug 26, 2023;11:45 PM;12:00 AM;1,037.5;471;92.75;510;0;25.5;0;2,694.75;550.75;1,312.25;155.25;367
Aug 27, 2023;12:00 AM;12:15 AM;1,018.75;476.5;101;497.75;0;25.75;0;2,683.75;507;1,244;117.75;369.5
Aug 27, 2023;12:15 AM;12:30 AM;1,009.25;489;105.25;482.5;0;25.75;0;2,675.75;456.5;1,139.25;153;369.75
Aug 27, 2023;12:30 AM;12:45 AM;1,015;491.75;110.25;464.25;0;25.75;0;2,671;449.75;1,013.75;96.25;368.75
Aug 27, 2023;12:45 AM;1:00 AM;1,014.75;481;116.25;453;0;25.75;0;2,662.75;441.75;912.75;112.75;369.5
Aug 27, 2023;1:00 AM;1:15 AM;1,011.75;486;110;437;0;25.75;0;2,629.5;435.75;848.5;139.25;366.25
Aug 27, 2023;1:15 AM;1:30 AM;1,010.75;478.5;92.25;426.25;0;25.75;0;2,635.5;435.25;830.5;105.75;368
Aug 27, 2023;1:30 AM;1:45 AM;1,010.75;474;94.5;428.25;0;25.75;0;2,610.25;435.5;822.75;66.75;369.75
Aug 27, 2023;1:45 AM;2:00 AM;1,011.75;458.25;94.75;422.75;0;25.75;0;2,530;435;835;53;369.25
Aug 27, 2023;2:00 AM;2:15 AM;1,007;518.75;92.25;399.5;0;25.75;0;2,502.75;434.25;825.5;132.25;369.25
Aug 27, 2023;2:15 AM;2:30 AM;1,004.5;494.75;99.5;393.75;0;25.75;0;2,458.25;434.5;834.5;94.75;368
Aug 27, 2023;2:30 AM;2:45 AM;1,005;495;102.5;390;0;25.75;0;2,421;434.25;827.5;82.75;365.75
Aug 27, 2023;2:45 AM;3:00 AM;1,005.5;480;104.75;402;0;25.75;0;2,384.75;434.25;829;41.75;365.5
Aug 27, 2023;3:00 AM;3:15 AM;1,003.25;465;108.75;413.75;0;25.75;0;2,376.75;433.25;824.5;37.75;365.75
Aug 27, 2023;3:15 AM;3:30 AM;1,002;458.25;115.25;402.25;0;25.75;0;2,335.75;433.75;827.75;47;365.75
Aug 27, 2023;3:30 AM;3:45 AM;1,001.25;462.25;140;379.25;0;25.75;0;2,328;432.25;827.75;27.5;368.5
Aug 27, 2023;3:45 AM;4:00 AM;1,001.75;457.75;174.5;388;0;25.75;0;2,319;433.25;829.75;24.5;366.5
Aug 27, 2023;4:00 AM;4:15 AM;1,001.25;484.5;187;400.25;0;25.75;0;2,335.25;430.75;820.5;49.5;368.75
Aug 27, 2023;4:15 AM;4:30 AM;1,000;467;167.75;405.25;0;26;0;2,332.5;417.25;817.25;36.5;368.75
Aug 27, 2023;4:30 AM;4:45 AM;1,001.25;478.25;147.25;417.75;0;26;0;2,309.5;405;828;51.75;369.5
Aug 27, 2023;4:45 AM;5:00 AM;1,003.25;464.25;150;430.5;0;26;0;2,320.75;390.25;834.75;46.25;369.25
Aug 27, 2023;5:00 AM;5:15 AM;1,010;476.5;124.75;462.75;0;26;0;2,273.75;363;835.75;31.75;369.75
Aug 27, 2023;5:15 AM;5:30 AM;1,012.25;483.25;138.75;509.25;0;26;0;2,257;320.25;815.75;63;366.5
Aug 27, 2023;5:30 AM;5:45 AM;1,014.75;480;145.25;568.25;0;26;0;2,267.25;322.75;817.5;70.25;367
Aug 27, 2023;5:45 AM;6:00 AM;1,013.5;457.75;185.25;609.25;0.25;26;0;2,265.25;324;834.25;39.5;365
Aug 27, 2023;6:00 AM;6:15 AM;1,019.5;464.5;193;652;1.25;26;0;2,303;323.5;870.75;156;367.5
Aug 27, 2023;6:15 AM;6:30 AM;1,024.75;453.25;206.5;731.25;8.75;26;0;2,294;322.5;866;131.25;363.25
Aug 27, 2023;6:30 AM;6:45 AM;1,025.75;457.75;226;857;29.75;26;0;2,279.25;321;883.75;86.5;367.25
Aug 27, 2023;6:45 AM;7:00 AM;1,025.5;450.75;225.25;907.75;75;26;0;2,260.75;321.5;864.75;85.25;368
Aug 27, 2023;7:00 AM;7:15 AM;1,026.5;450.25;174.75;935.75;176.75;26;0;2,238.25;325.75;833.75;151.5;367.75
Aug 27, 2023;7:15 AM;7:30 AM;1,028;449.75;145.75;965;311;26;0;2,190.75;327.25;810;134;366.75
Aug 27, 2023;7:30 AM;7:45 AM;1,027.25;450.5;153.75;989.5;462.25;26;0;2,134.75;326.5;806.75;125.75;366.5
Aug 27, 2023;7:45 AM;8:00 AM;1,031;451.75;177.25;979;609.5;26;0;2,160;327;806.5;114.25;367.75
Aug 27, 2023;8:00 AM;8:15 AM;1,028.25;453.5;208;944.5;774.75;26;0;2,199.5;332.25;794.5;126.25;363.75
Aug 27, 2023;8:15 AM;8:30 AM;1,032.25;453.5;206.25;901;947;26;0;2,201.25;332.5;769.25;138.5;363.25
Aug 27, 2023;8:30 AM;8:45 AM;1,033;454.25;207;844.25;1,112;26;0;2,162.75;333.25;759;114.5;359.75
Aug 27, 2023;8:45 AM;9:00 AM;1,034.75;455.75;246.5;796.5;1,300.75;26;0;2,068.75;333;756.75;124.5;361
Aug 27, 2023;9:00 AM;9:15 AM;1,026.75;455;250;747.5;1,484.25;26;0;1,916.75;335.5;742.75;106;361.25
Aug 27, 2023;9:15 AM;9:30 AM;1,025.5;460.75;262.5;723.75;1,676.25;26;0;1,818;335.75;721.25;110.75;359.75
Aug 27, 2023;9:30 AM;9:45 AM;1,024.25;470.5;275.25;695;1,881.25;26;0;1,798.5;336.5;715.5;53.25;359.75
Aug 27, 2023;9:45 AM;10:00 AM;1,025.25;469.5;283.25;651;2,080;25.75;0;1,771;338;720.5;26;358.25
Aug 27, 2023;10:00 AM;10:15 AM;1,012.5;468.25;254.75;617.75;2,249;25.75;0;1,713.25;335.5;692.25;43.25;361.75
Aug 27, 2023;10:15 AM;10:30 AM;1,007.75;471.25;206.5;608.25;2,434.75;25.75;0;1,642.75;335.25;689;36.75;361
Aug 27, 2023;10:30 AM;10:45 AM;1,004.75;468;183.25;665.5;2,584.75;25.75;0;1,614.25;332.75;697.5;14;364
Aug 27, 2023;10:45 AM;11:00 AM;1,006.75;466.25;206.25;679.75;2,773.25;25.75;0;1,588.25;331.5;705.75;7.25;363
Aug 27, 2023;11:00 AM;11:15 AM;1,006.5;471;228;690.5;2,969.5;25.75;0;1,577.25;334.5;698.25;20.25;363.5
Aug 27, 2023;11:15 AM;11:30 AM;1,003.25;465.5;268.75;721;3,178.25;25.75;0;1,590.5;334.75;703.5;16.25;364
Aug 27, 2023;11:30 AM;11:45 AM;1,001.75;465.25;306.25;754.5;3,362.5;25.75;0;1,578.25;334.25;696;14.75;363.25
Aug 27, 2023;11:45 AM;12:00 PM;1,004.25;466.25;339;811.75;3,574.75;25.75;0;1,550.75;329;698.5;1;363.75
Aug 27, 2023;12:00 PM;12:15 PM;998.25;487;347.5;853;3,692.5;25.75;0;1,468.25;329.25;695.5;49.25;362.75
Aug 27, 2023;12:15 PM;12:30 PM;994;472.75;339.5;885;3,756.5;26;0;1,421.25;330.75;699;46.25;363.75
Aug 27, 2023;12:30 PM;12:45 PM;996;473.25;316;945;3,770.5;26;0;1,418;330.25;696.25;22.25;363.25
Aug 27, 2023;12:45 PM;1:00 PM;995.25;473.5;312;1,001.25;3,743.75;26;0;1,414.5;331.5;696.75;12.25;362
Aug 27, 2023;1:00 PM;1:15 PM;991.75;470.25;336.5;1,083.75;3,770;26;0;1,398.25;332;683.5;36;362.75
Aug 27, 2023;1:15 PM;1:30 PM;989.5;467;310.25;1,170.25;3,761.5;26;0;1,416.5;332.5;681;7.25;363
Aug 27, 2023;1:30 PM;1:45 PM;989.75;466.25;254.25;1,245.25;3,737.75;26;0;1,403;336.25;684.25;2.75;362.75
Aug 27, 2023;1:45 PM;2:00 PM;990;466.25;261.75;1,294.5;3,662.25;26;0;1,394.75;337.75;690.5;3.25;362.5
Aug 27, 2023;2:00 PM;2:15 PM;988.75;467;301.5;1,363.25;3,530.25;26;0;1,390.25;337.25;690.75;0;361.5
Aug 27, 2023;2:15 PM;2:30 PM;987.75;467.25;293.5;1,461.5;3,436.5;26;0;1,386.5;336.75;687;0.5;363.75
Aug 27, 2023;2:30 PM;2:45 PM;987.75;462.5;301.75;1,560.5;3,261.5;26;0;1,386.5;335.75;689.25;0;362
Aug 27, 2023;2:45 PM;3:00 PM;989.25;467.25;279.25;1,616.25;3,112.5;26;0;1,393.25;334.75;695;0;362.5
Aug 27, 2023;3:00 PM;3:15 PM;991;473.25;248.25;1,648.75;2,983.75;26;0;1,399.75;353.25;696;10;367
Aug 27, 2023;3:15 PM;3:30 PM;992;488.5;226.25;1,737.5;2,890.75;26;0;1,396.5;354.25;697.25;2.25;365.25
Aug 27, 2023;3:30 PM;3:45 PM;991.75;496.75;249.25;1,823.25;2,777;26;0;1,398.5;342;696.75;7.75;365
Aug 27, 2023;3:45 PM;4:00 PM;996.25;498.25;273.5;1,850;2,649;26;0;1,401;341.5;693.5;31.25;366.5
Aug 27, 2023;4:00 PM;4:15 PM;1,004;511;290.25;1,793.75;2,534.75;26;0;1,450.5;344;698.25;31.75;365.5
Aug 27, 2023;4:15 PM;4:30 PM;1,007.25;514.25;309;1,776;2,423.75;26;0;1,505.5;354.5;695.75;23.25;356.5
Aug 27, 2023;4:30 PM;4:45 PM;1,009.5;512.75;334.75;1,753.75;2,305.75;26;0;1,610;404.75;696.25;84.25;359.25
Aug 27, 2023;4:45 PM;5:00 PM;1,014;521;357.75;1,723;2,132.5;26;0;1,765.75;411.75;720.5;112.5;361
Aug 27, 2023;5:00 PM;5:15 PM;1,020;521.25;365.75;1,720;1,910.75;26;0;1,974.75;428;734.5;66.75;358.25
Aug 27, 2023;5:15 PM;5:30 PM;1,018.5;524.5;334.5;1,748.25;1,685.5;26;0;2,186.25;447;771.75;58.75;358.25
Aug 27, 2023;5:30 PM;5:45 PM;1,021.75;525.5;314.5;1,860;1,521.75;26;0;2,321;455.5;856;155;359.5
Aug 27, 2023;5:45 PM;6:00 PM;1,021.5;528.25;297.25;1,858;1,342.75;26;0;2,442;471;930.25;232.25;360.75
Aug 27, 2023;6:00 PM;6:15 PM;1,043.25;528.75;279.75;1,658.25;1,161.75;26;0;2,557;484.5;1,011.25;150.75;362.75
Aug 27, 2023;6:15 PM;6:30 PM;1,053.75;530;265.5;1,555.5;963.5;26;0;2,640.5;486.5;1,113.75;185.25;366.75
Aug 27, 2023;6:30 PM;6:45 PM;1,066.5;545.75;249;1,480.25;761.75;26;0;2,744.5;486;1,166.75;389.25;368.75
Aug 27, 2023;6:45 PM;7:00 PM;1,072;538.25;239.5;1,497.25;586.25;26;0;2,794.75;486.5;1,192.75;563.75;366.75
Aug 27, 2023;7:00 PM;7:15 PM;1,076.5;522;246.5;1,516.75;432.25;26;0;2,793.5;481.25;1,216.5;353.5;366
Aug 27, 2023;7:15 PM;7:30 PM;1,081.25;533.25;254;1,527.5;300.25;26;0;2,807.25;486.75;1,223.25;449.5;364
Aug 27, 2023;7:30 PM;7:45 PM;1,082.25;547;248;1,468.25;187.75;26;0;2,826.75;487.5;1,251;524.75;365.25
Aug 27, 2023;7:45 PM;8:00 PM;1,082.75;568;238;1,467.5;86.5;26;0;2,825.5;493.25;1,260.5;591.75;361
Aug 27, 2023;8:00 PM;8:15 PM;1,086.75;555.75;232.25;1,522.75;28.75;26;0;2,811;525.5;1,248;455.25;365.5
Aug 27, 2023;8:15 PM;8:30 PM;1,089.75;552.75;227.25;1,569.75;6.25;26;0;2,808.75;537;1,242.5;415.75;366.25
Aug 27, 2023;8:30 PM;8:45 PM;1,090.25;570.25;214;1,527.75;0.25;26;0;2,817.5;544.75;1,244;426.5;364.5
Aug 27, 2023;8:45 PM;9:00 PM;1,087;543.75;215.75;1,586;0;26;0;2,817.25;579.5;1,235.5;369.75;367.75
Aug 27, 2023;9:00 PM;9:15 PM;1,081.25;579.25;233.75;1,733.5;0;26;0;2,791.25;608.5;1,222.5;464.5;367.75
Aug 27, 2023;9:15 PM;9:30 PM;1,082;540.75;222.5;1,907.75;0;26;0;2,771.5;616.75;1,207.25;301;366
Aug 27, 2023;9:30 PM;9:45 PM;1,081;538.25;247.5;2,064.5;0;26;0;2,754.75;614.25;1,201.25;158;368.25
Aug 27, 2023;9:45 PM;10:00 PM;1,074;551.5;315.5;2,197.75;0;26;0;2,670.25;610.75;1,196.5;156.5;368
Aug 27, 2023;10:00 PM;10:15 PM;1,065.5;569;279.25;2,316.25;0;26;0;2,630;599.75;1,206.5;332.5;369
Aug 27, 2023;10:15 PM;10:30 PM;1,062.5;523;353.5;2,448.25;0;26;0;2,554.75;593.5;1,180;201.75;364
Aug 27, 2023;10:30 PM;10:45 PM;1,062;526;394.75;2,544.25;0;26;0;2,450;586.75;1,134.25;184;360
Aug 27, 2023;10:45 PM;11:00 PM;1,059.5;524.5;507.75;2,617.5;0;26;0;2,322.75;579.25;1,102.5;139.5;360.25
Aug 27, 2023;11:00 PM;11:15 PM;1,045.25;522.5;589.5;2,681;0;26;0;2,195.75;569;1,055;261.5;363
Aug 27, 2023;11:15 PM;11:30 PM;1,037.75;508.25;662.25;2,769;0;26;0;2,102;562.25;974;164;365
Aug 27, 2023;11:30 PM;11:45 PM;1,033.75;506.25;724.75;2,883.25;0;26;0;2,008.25;553;924.5;92;365.25
Aug 27, 2023;11:45 PM;12:00 AM;1,032;511.5;754;2,967.5;0;26;0;1,936.5;533;882.75;80.5;362
Aug 28, 2023;12:00 AM;12:15 AM;1,004.5;505.25;756.75;3,022.25;0;26.25;0;1,830;550.75;833.25;15.75;359.5
Aug 28, 2023;12:15 AM;12:30 AM;998;492;821;3,057.75;0;26.25;0;1,765.5;554.25;756;15.25;365.75
Aug 28, 2023;12:30 AM;12:45 AM;996.25;496.75;739.5;3,062;0;26.25;0;1,739.5;568.25;738;7.5;363.5
Aug 28, 2023;12:45 AM;1:00 AM;998;489.75;795.75;3,069.75;0;26.25;0;1,688.5;576.25;744;30.75;367.5
Aug 28, 2023;1:00 AM;1:15 AM;996.25;505.5;805.5;3,085.5;0;26.25;0;1,654.25;553.25;721;34.5;367.5
Aug 28, 2023;1:15 AM;1:30 AM;995;495.5;789.75;3,079.75;0;26.25;0;1,644.25;558.75;717;10.25;366
Aug 28, 2023;1:30 AM;1:45 AM;995.5;492.75;787.25;3,042;0;26.25;0;1,629.75;567.25;720.75;10;366
Aug 28, 2023;1:45 AM;2:00 AM;996;491.5;792.75;2,993.75;0;26.25;0;1,637.25;565.25;716.5;1;365.75
Aug 28, 2023;2:00 AM;2:15 AM;992.25;495.75;811.25;2,944;0;26.25;0;1,633.75;547.75;717.5;20;365.25
Aug 28, 2023;2:15 AM;2:30 AM;991.5;492;804.5;2,919.25;0;26.25;0;1,633;541.75;726.75;7;362.25
Aug 28, 2023;2:30 AM;2:45 AM;991.5;492.25;725.25;2,914.75;0;26.25;0;1,635.25;538.25;725.5;7;363.75
Aug 28, 2023;2:45 AM;3:00 AM;991.5;491.25;718.5;2,860;0;26.25;0;1,661.75;535.5;718.75;4.5;364
Aug 28, 2023;3:00 AM;3:15 AM;989.5;508.5;761;2,755.75;0;26.25;0;1,695;539.25;697.25;4.75;363.25
Aug 28, 2023;3:15 AM;3:30 AM;994.75;509.25;717;2,702.5;0;26.25;0;1,693.25;543.5;695.75;6.5;362.25
Aug 28, 2023;3:30 AM;3:45 AM;993.75;512.5;724.5;2,622;0;26.25;0;1,733;545.75;695.5;35.75;361.75
Aug 28, 2023;3:45 AM;4:00 AM;995.75;518.75;716.25;2,492;0;26.25;0;1,833.75;557.25;701.75;46.25;360.25
Aug 28, 2023;4:00 AM;4:15 AM;996.5;504.5;731.75;2,387;0;26.25;0;1,922.5;571.75;740.25;54.75;359
Aug 28, 2023;4:15 AM;4:30 AM;998;509.5;773.5;2,305.25;0;26.25;0;1,924.5;587.5;756.25;30.5;359
Aug 28, 2023;4:30 AM;4:45 AM;998.75;518.25;762.25;2,264.5;0;26.25;0;1,912;625.5;777.5;31;363.75
Aug 28, 2023;4:45 AM;5:00 AM;997.25;524.5;749.25;2,213.5;0;26.25;0;1,970;665.25;788.5;119.5;362.25
Aug 28, 2023;5:00 AM;5:15 AM;1,003.5;509.5;730.25;2,143;0;26.25;0;2,076.25;684.25;841.25;48;363.75
Aug 28, 2023;5:15 AM;5:30 AM;1,003.5;509.25;733;2,121.75;0;26.25;0;2,232;663.75;914.75;58.5;364.25
Aug 28, 2023;5:30 AM;5:45 AM;1,005.75;519.25;686.5;2,141.25;0;26.25;0;2,263.75;683.75;1,023.75;65;363.75
Aug 28, 2023;5:45 AM;6:00 AM;1,012;523;643;2,181;0.25;26.25;0;2,300.5;713;1,119.25;200.25;361.5
Aug 28, 2023;6:00 AM;6:15 AM;1,029;526.25;601.75;2,177.25;0.75;25.5;0;2,479.75;792;1,358.25;387.5;360
Aug 28, 2023;6:15 AM;6:30 AM;1,035.75;549.25;593.25;2,078.75;8.75;25.25;0;2,699.75;854.75;1,450.5;457.75;361.25
Aug 28, 2023;6:30 AM;6:45 AM;1,045;575.75;636.5;2,056.75;33.75;25.25;0;2,800.5;942.25;1,579;306.75;361.25
Aug 28, 2023;6:45 AM;7:00 AM;1,051.75;568;588.75;1,980;91;25.25;0;2,883.75;1,037.5;1,716.75;336.5;361.25
Aug 28, 2023;7:00 AM;7:15 AM;1,064;563.75;547.75;1,843.5;223.25;25.25;0;2,960.25;1,086.75;1,864.5;262.5;361.5
Aug 28, 2023;7:15 AM;7:30 AM;1,068.5;551.25;463;1,753.5;383.75;25.5;0;3,010.75;1,129.25;1,991;257.5;357
Aug 28, 2023;7:30 AM;7:45 AM;1,069.75;561;427.75;1,658.25;578.5;25.5;0;3,009;1,154.5;2,108.75;303.5;356.25
Aug 28, 2023;7:45 AM;8:00 AM;1,069.75;527.75;377.25;1,581;775;25.5;0;3,016.5;1,178.5;2,136.5;353.5;361.25
Aug 28, 2023;8:00 AM;8:15 AM;1,066.25;525;343.25;1,481;995.75;25.5;0;3,006.75;1,214.5;2,209.25;532;362.5
Aug 28, 2023;8:15 AM;8:30 AM;1,050.75;520.5;318.25;1,417;1,212;25.5;0;2,990;1,216.75;2,220.75;460.75;364
Aug 28, 2023;8:30 AM;8:45 AM;1,048;525;282.25;1,312;1,432.5;25.5;0;3,009;1,229;2,201.25;430.25;365
Aug 28, 2023;8:45 AM;9:00 AM;1,045.75;509;273;1,188.75;1,648.25;25.5;0;3,013.5;1,237.5;2,185;257.75;364.25
Aug 28, 2023;9:00 AM;9:15 AM;1,030;503;267.75;1,113.5;1,858.5;25.5;0;3,018.25;1,245.5;2,204.5;341.75;363
Aug 28, 2023;9:15 AM;9:30 AM;1,026;494;277;1,079.75;2,022.5;25.5;0;3,018.5;1,249.5;2,167.5;177;363.5
Aug 28, 2023;9:30 AM;9:45 AM;1,023.5;479.5;287.75;1,054;2,199;25.5;0;3,023;1,246.5;2,104.75;54.25;363
Aug 28, 2023;9:45 AM;10:00 AM;1,026.75;479.75;311.75;1,001.25;2,403;25.5;0;3,020.75;1,241.75;2,067.5;39.25;363.25
Aug 28, 2023;10:00 AM;10:15 AM;1,015;483.25;338;940;2,604.75;25.5;0;3,022;1,236.75;2,143.75;230.75;364.75
Aug 28, 2023;10:15 AM;10:30 AM;1,012.5;471.75;344;904.5;2,760.75;25.5;0;3,025.25;1,224.75;2,144;92.75;363.5
Aug 28, 2023;10:30 AM;10:45 AM;1,013.25;472.5;310.25;880.5;2,887.5;25.5;0;3,027.75;1,219.75;2,093;61.5;359.25
Aug 28, 2023;10:45 AM;11:00 AM;1,017;477;276.75;849.25;3,009.75;25.5;0;3,024.5;1,206;2,039.25;76.5;363.5
Aug 28, 2023;11:00 AM;11:15 AM;1,007.75;496;253.25;827;3,169.75;25.5;0;3,020.75;1,178.25;2,088.5;219.5;365.25
Aug 28, 2023;11:15 AM;11:30 AM;1,009.75;481.75;208;802.5;3,360;25.25;0;3,053.25;1,165.75;2,096.75;141.5;366.5
Aug 28, 2023;11:30 AM;11:45 AM;1,013.25;478.75;171.5;786;3,587.5;25.25;0;3,092.5;1,156.5;2,105;115;361.75
Aug 28, 2023;11:45 AM;12:00 PM;1,016.5;468.75;165.75;774.5;3,803.5;25.25;0;3,103;1,141.75;2,062.5;32.5;358.75
Aug 28, 2023;12:00 PM;12:15 PM;999.25;477.75;158.75;743.75;4,030.75;25.25;0;3,091.5;1,136;2,014.25;33.75;363.5
Aug 28, 2023;12:15 PM;12:30 PM;996.75;470.25;139.25;685.25;4,307;25.25;0;3,070.75;1,126;1,965.25;26.75;363.5
Aug 28, 2023;12:30 PM;12:45 PM;996.25;471.25;131.5;630.5;4,513.75;25.25;0;3,058.75;1,110.25;1,891.75;27.5;362.5
Aug 28, 2023;12:45 PM;1:00 PM;998.75;461;137.75;643.75;4,604.75;25.25;0;3,044.75;1,100.25;1,822.75;26;363
Aug 28, 2023;1:00 PM;1:15 PM;996.75;455.5;142;632.25;4,619.75;25.25;0;3,072.25;1,099.75;1,819.75;104.25;362
Aug 28, 2023;1:15 PM;1:30 PM;998.5;440.25;133.25;627.5;4,568.5;25.25;0;3,048.25;1,096.25;1,807.25;85;361
Aug 28, 2023;1:30 PM;1:45 PM;997.75;444;117.5;638.5;4,401.75;25.25;0;3,006.75;1,094;1,818.25;86.5;359.75
Aug 28, 2023;1:45 PM;2:00 PM;999.25;444.25;106;636.25;4,193;25.25;0;3,013.75;1,100.75;1,817;79;359.25
Aug 28, 2023;2:00 PM;2:15 PM;996;446.5;87.25;627.75;4,050.75;25.25;0;3,067.25;1,131.25;1,831.25;91.75;360.5
Aug 28, 2023;2:15 PM;2:30 PM;996.25;451.5;73.5;631.25;3,928.75;26;0;3,088.75;1,141.75;1,858;124.75;360.25
Aug 28, 2023;2:30 PM;2:45 PM;998.75;440;66.5;637.5;3,774.25;26.25;0;3,080.5;1,164.75;1,988.75;76.75;360
Aug 28, 2023;2:45 PM;3:00 PM;1,001;433.75;69;629.5;3,618.25;26.25;0;3,089.75;1,182.25;2,051;62.25;356
Aug 28, 2023;3:00 PM;3:15 PM;1,002.75;449;80;634.25;3,459.5;26.25;0;3,101;1,165.75;2,010.5;78.5;363.25
Aug 28, 2023;3:15 PM;3:30 PM;1,005.5;443.5;98.5;634.75;3,244.5;26;0;3,130.5;1,175.75;2,003;91;364.5
Aug 28, 2023;3:30 PM;3:45 PM;1,006.25;457.75;108.75;623.5;3,074;26;0;3,132;1,171;2,008.25;163.75;370.5
Aug 28, 2023;3:45 PM;4:00 PM;1,012.25;447.25;119.75;633.75;2,934.25;26;0;3,118;1,199.25;2,085.5;123.25;369
Aug 28, 2023;4:00 PM;4:15 PM;1,029.5;432.25;133.5;659;2,788.75;25.75;0;3,105;1,217.75;2,085;74.75;361.25
Aug 28, 2023;4:15 PM;4:30 PM;1,037.25;441;138.5;665.25;2,583.75;25.5;0;3,126.25;1,276.25;2,084.25;95;361
Aug 28, 2023;4:30 PM;4:45 PM;1,038.75;444.25;155.25;658.25;2,337.5;25.25;0;3,139.25;1,361.25;2,148.25;101.25;368
Aug 28, 2023;4:45 PM;5:00 PM;1,042.5;450.5;164.25;642.75;2,097.5;24.75;0;3,127.25;1,386.5;2,270;144.25;367.75
Aug 28, 2023;5:00 PM;5:15 PM;1,053;427.25;159.25;622.75;1,881.25;24.75;0;3,122;1,425.25;2,275.75;126.75;365.5
Aug 28, 2023;5:15 PM;5:30 PM;1,057.25;428.25;143.75;607.5;1,670.25;24.75;0;3,135.5;1,467.5;2,274.5;267;364.5
Aug 28, 2023;5:30 PM;5:45 PM;1,057.25;427.5;130;604;1,467.5;24.75;0;3,153.75;1,519;2,322.25;468.25;367.25
Aug 28, 2023;5:45 PM;6:00 PM;1,065;427.5;114.25;610;1,281.75;24.5;0;3,151.25;1,542.25;2,329.75;695;388.25
Aug 28, 2023;6:00 PM;6:15 PM;1,073.25;420.25;102.25;616.75;1,099.25;24.5;0;3,157.25;1,570.75;2,340.5;555.5;391.5
Aug 28, 2023;6:15 PM;6:30 PM;1,077;419.5;90.5;632.5;882.75;24.5;0;3,184.5;1,583;2,353;694;391.5
Aug 28, 2023;6:30 PM;6:45 PM;1,080.75;420;82;638.25;689.75;24.5;0;3,192;1,605.5;2,340;931.25;393
Aug 28, 2023;6:45 PM;7:00 PM;1,084.25;415.75;75.75;642;518.5;24.75;0;3,191.25;1,612.25;2,366.75;1,150.75;396
Aug 28, 2023;7:00 PM;7:15 PM;1,085.75;405.75;75;645.25;366;24.75;0;3,184.25;1,610.25;2,359;660.5;398.75
Aug 28, 2023;7:15 PM;7:30 PM;1,090.75;402.5;80.75;621.25;241.75;24.75;0;3,184;1,616.25;2,385.25;669.75;400.75
Aug 28, 2023;7:30 PM;7:45 PM;1,093.25;399.75;93.25;581.75;143.25;24.5;0;3,191.25;1,618.5;2,384.25;1,061.5;399
Aug 28, 2023;7:45 PM;8:00 PM;1,092;400;81.75;567.25;53.75;24.75;0;3,191.75;1,620.25;2,389.5;1,162;396.25
Aug 28, 2023;8:00 PM;8:15 PM;1,091;399.25;88.5;583.25;12.75;24.75;0;3,189;1,617.25;2,404.5;1,224.75;393
Aug 28, 2023;8:15 PM;8:30 PM;1,090.25;398.25;108.75;555.25;2.25;24.75;0;3,188;1,614.25;2,454.25;953.5;384.5
Aug 28, 2023;8:30 PM;8:45 PM;1,090.25;395.25;125;526.5;0.25;24.75;0;3,184.25;1,619;2,481;1,034.75;382.25
Aug 28, 2023;8:45 PM;9:00 PM;1,092.25;395;119.5;550.25;0;24.75;0;3,189;1,610;2,457;983.5;387.25
Aug 28, 2023;9:00 PM;9:15 PM;1,086.75;398.5;103.75;584;0;24.75;0;3,195.5;1,597.25;2,447.25;852.25;379.75
Aug 28, 2023;9:15 PM;9:30 PM;1,085.25;400.5;85.5;599.5;0;24.75;0;3,182.25;1,591.75;2,444.25;631.25;378
Aug 28, 2023;9:30 PM;9:45 PM;1,083.75;387.25;59;607.5;0;24.75;0;3,177.5;1,579.75;2,432.75;518.5;364.25
Aug 28, 2023;9:45 PM;10:00 PM;1,079;388.75;49.25;605.75;0;24.75;0;3,164.75;1,568.25;2,342.5;426.75;355.75
Aug 28, 2023;10:00 PM;10:15 PM;1,059;388.5;46.75;596.75;0;24.75;0;3,146;1,546.5;2,382.75;260.75;358.5
Aug 28, 2023;10:15 PM;10:30 PM;1,054.25;373;41.5;609.25;0;24.75;0;3,119;1,522.5;2,343.75;90.5;367
Aug 28, 2023;10:30 PM;10:45 PM;1,051.75;383;35.25;624.25;0;24.75;0;3,114.5;1,453.5;2,324.25;39;368
Aug 28, 2023;10:45 PM;11:00 PM;1,048.5;380.25;26.75;642.25;0;24.75;0;3,112.25;1,349.5;2,175.5;45;362.5
